rank,total_deposits,bank_name,latitude,longitude,nearest_competitor_distance_km,branch_density_10km,state,city
1939,382112000.0,"The Bank of LaFayette, Georgia",34.7043732,-85.2825975,27.96015737435549,0,Georgia,LaFayette
1940,382062000.0,Marion Center Bank,40.9427988,-78.978405,38.585440638954324,0,Pennsylvania,Punxsutawney
1942,381572000.0,Community Bank and Trust,36.0892416,-80.2868069,4.012280617879667,1,North Carolina,Winston-Salem
1944,381204000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit
1945,380662000.0,Liberty Bank,41.9244199,-87.7004267,0.0,22,Illinois,Chicago
1946,380187000.0,First Citizens State Bank,42.7911402,-88.3919373,27.783555746454958,0,Wisconsin,East Troy
1947,380151000.0,Iowa State Bank,41.5899482,-93.6086451,0.0,20,Iowa,Des Moines
1948,379988000.0,The Citizens State Bank,38.0566411,-97.3454658,0.0,3,Kansas,Newton
1949,379898000.0,Citizens State Bank,41.1394038,-96.0511266,0.0,20,Nebraska,
1950,379477000.0,Frontier Bank,30.3314721,-97.7403486,0.0,7,Texas,Austin
1951,379133000.0,First National Bank Minnesota,44.3243576,-93.9584849,17.144088318406343,0,Minnesota,Saint Peter
1953,377904000.0,Oregon Coast Bank,44.6312044,-124.0402635,62.24490572011727,0,Oregon,Newport
1954,377502000.0,JONES BANK,40.9066667,-97.099495,30.831270162422843,0,Nebraska,Seward
1955,377470000.0,Bank3,47.5032926,19.0531771,0.12034004940059469,1,,Budapest
1961,375177000.0,New Era Bank,37.5693987,-90.2847914,40.00473088998079,0,Missouri,Fredericktown
1962,374586000.0,United Cumberland Bank,36.4127869,-84.529217,33.4121136290529,0,Tennessee,Huntsville
1963,374524000.0,Heritage Bank,17.2458462,-89.0023818,0.0,4,Cayo District,Spanish Lookout
1964,374481000.0,North Brookfield Savings Bank,42.2895801,-72.4064853,15.904375675775524,0,Massachusetts,Belchertown
1967,373945000.0,Alden State Bank,44.8800418,-85.2770428,0.0,1,Michigan,Helena Township
1970,373302000.0,Farmers Savings Bank,14.8665458,120.9976397,0.0,4,Bulacan,Santa Maria
1971,373149000.0,Austin County State Bank,29.9427981,-96.2521063,28.34708651097022,0,Texas,Bellville
1972,373029000.0,Texas Republic Bank,32.9785,-96.743976,1.5891495569415461,5,Texas,Richardson
1975,372914000.0,Security Federal Savings Bank,40.7537219,-86.365539,0.44144363759111166,1,Indiana,Logansport
1976,372870000.0,Bank of Western Oklahoma,36.4185417,-99.3869785,3.8248710732339553,1,Oklahoma,Woodward
1978,372698000.0,First State Bank and Trust,38.971029,-95.2890348,0.0,5,Kansas,Lawrence
1979,372273000.0,American Eagle Bank,41.6496221,-72.7295676,13.948848092981311,0,,Berlin
1981,371831000.0,First National Bank,40.5530732,-105.1183686,0.0,19,Colorado,Fort Collins
1983,371615000.0,F & C Bank,49.5528119,25.5993421,117.08636710619783,0,Ternopil Oblast,Ternopil
1985,370615000.0,Bank of Lake Mills,43.1869921,-88.7306332,29.91707856606016,0,Wisconsin,Watertown
1986,370451000.0,Town & Country Bank and Trust Company,32.0045931,-102.0779059,0.2091003510721068,10,Texas,Midland
1989,369280000.0,Heritage Bank & Trust,40.6292159,-89.4598603,1.9370230290816177,1,Illinois,Morton
1992,368395000.0,Exchange Bank and Trust Company,32.7763391,-79.928774,0.06850924700621593,21,South Carolina,Charleston
1995,368054000.0,Ohio State Bank,40.0077022,-83.0577743,4.544623237525282,2,Ohio,Upper Arlington
1997,367747000.0,Enterprise Bank,29.7006,-95.2918531,0.0,5,Texas,Houston
1999,367628000.0,Presence Bank,39.9835676,-75.822414,16.843832310397453,0,Pennsylvania,Coatesville
2000,367404000.0,Jewett City Savings Bank,41.6064255,-71.9813516,14.340703560831654,0,Connecticut,Jewett City
2002,366977000.0,The Bank,55.4470882,-2.2194775,0.0,2,Scotland,
2003,366909000.0,Dakota Heritage Bank,47.4029273,-97.0631162,54.997586746112056,0,North Dakota,Hillsboro
2004,366875000.0,Woodford State Bank,42.6040567,-89.6620181,23.594631098788625,0,Wisconsin,Monroe
2007,365837000.0,Honor Bank,44.7642759,-85.615217,29.61575049867389,0,Michigan,Traverse City
2008,365451000.0,Village Bank,37.583293,-77.4989717,0.0,11,Virginia,
2009,365430000.0,Hometown Bank of Pennsylvania,40.0185089,-78.4928278,0.957168153664586,1,Pennsylvania,Bedford Township
2010,365344000.0,Glennville Bank,31.9365108,-81.926733,23.67301440997039,0,Georgia,Glennville
2012,363703000.0,Alliance Community Bank,39.8498119,-89.5393064,5.772301337536164,2,Illinois,Riverton
2013,363622000.0,Farmers and Merchants Bank of South Carolina,33.249533,-80.8161904,50.80474363785277,0,South Carolina,Branchville
2014,363419000.0,Cornerstone Bank,33.862802,-84.4394842,0.0,7,Georgia,Atlanta
2015,362593000.0,Bank of Zachary,30.5412433,-91.0289487,14.590419628075505,0,Louisiana,Central
2017,361649000.0,High Plains Bank,40.1692678,-105.1007313,0.0,3,Colorado,Longmont
2018,361619000.0,FirstBank of Nebraska,41.2098737,-96.6184505,0.3823409805128874,1,Nebraska,Wahoo
2019,361285000.0,Sterling State Bank,44.0624345,-92.5258425,3.511922786191157,4,Minnesota,Rochester
2020,361110000.0,Community Savings Bank,41.977144,-91.6176697,0.0,11,Iowa,Cedar Rapids
2021,361061000.0,Community Bank of Santa Maria,34.9365068,-120.4365729,88.13897469152369,0,California,Santa Maria
2022,360828000.0,The Neffs National Bank,40.693731,-75.6092873,19.986233527983913,0,Pennsylvania,North Whitehall Township
2023,360786000.0,North Valley Bank,39.9146598,-105.0599842,0.0,1,Colorado,Broomfield
2027,358278000.0,Meade County Bank,37.9398901,-85.9954139,9.802564355231441,1,Kentucky,Muldraugh
2028,358234000.0,Fleetwood Bank,40.331383,-75.6347584,21.629114073410744,0,Pennsylvania,Boyertown
2029,357469000.0,Mid-America Bank,38.9719458,-95.2931561,0.0,5,Kansas,Lawrence
2030,357132000.0,Gold Coast Bank,40.8906245,-72.3943801,51.424170908672785,0,New York,Village of Southampton
2031,357074000.0,BLC Community Bank,44.2805946,-88.3135078,3.25985217585761,1,Wisconsin,Little Chute
2033,355770000.0,American National Bank of Minnesota,45.8650475,-95.3704265,0.5739314266417984,2,Minnesota,Alexandria
2034,355445000.0,Peoples Bank,41.7272005,-87.5514381,0.0,19,Illinois,Chicago
2036,354797000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit
2037,354757000.0,Pike National Bank,31.2598429,-90.4768662,35.549581125371716,0,Mississippi,McComb
2040,353460000.0,The Citizens State Bank,38.0566411,-97.3454658,0.0,3,Kansas,Newton
2041,353427000.0,Bloomsdale Bank,38.2186534,-90.3775298,1.5474610190432236,2,Missouri,Crystal City
2044,352889000.0,First National Bank & Trust Co.,40.1471739,-88.9779628,20.473172205341875,0,Illinois,Clinton
2045,352886000.0,First-Lockhart National Bank,29.8843219,-97.6725025,0.5461128710294353,1,Texas,Lockhart
2046,352635000.0,The Community State Bank,34.9232174,-95.3260534,1.209561991392164,1,Oklahoma,Wilburton
2049,352005000.0,The Delaware National Bank of Delhi,42.27822,-74.9161383,39.52650910686726,0,New York,Village of Delhi
2050,351923000.0,Bank of Franklin County,38.549841,-91.0031565,1.430469131714483,1,Missouri,Washington
2051,351809000.0,Tower Community Bank,35.926209,-86.8702791,0.4214777989184787,4,Tennessee,Franklin
2054,349981000.0,The MINT National Bank,30.0504223,-95.2387783,31.075848988652705,0,Texas,Houston
2055,349666000.0,Citizens State Bank,41.1394038,-96.0511266,0.0,20,Nebraska,
2058,348833000.0,Iowa State Bank,41.5899482,-93.6086451,0.0,20,Iowa,Des Moines
2059,348523000.0,First Exchange Bank,39.6534119,-79.969442,5.309553124027283,1,West Virginia,Morgantown
2060,348399000.0,Southern Heritage Bank,31.3342801,-92.3837752,4.483757696318781,2,Louisiana,Pineville
2061,348341000.0,Integrity Bank & Trust,39.0268852,-104.8163928,4.319207821330838,1,Colorado,Colorado Springs
2062,348286000.0,North Star Bank,44.9962317,-93.1459328,6.349328243691723,8,Minnesota,Roseville
2064,348111000.0,Union National Bank and Trust Company of Elgin,42.0369788,-88.2837775,0.0,1,Illinois,Elgin
2065,347728000.0,Crown Bank,53.0255959,-2.1760236,0.0,2,England,Stoke-on-Trent
2066,347603000.0,First Sentinel Bank,37.0963329,-81.7976461,41.95297040886485,0,Virginia,Richlands
2070,346809000.0,Northeast Security Bank,45.7072286,-111.0664084,3.0681588779368845,2,Montana,Bozeman
2072,346141000.0,MA Bank,51.5131048,-0.0893749,0.0,13,England,City of London
2074,346066000.0,Oostburg State Bank,43.6229024,-87.7969292,29.41843278771193,0,Wisconsin,Oostburg
2076,345771000.0,TruBank,41.5600509,-93.7933101,1.5155166695176683,4,Iowa,West Des Moines
2077,345652000.0,Bank of Star Valley,42.7257071,-110.9339212,53.60408804900524,0,Wyoming,Afton
2078,345569000.0,State Savings Bank,-6.1601899,106.8217132,0.0,3,,Special capital Region of Jakarta
2079,345333000.0,First Federal Savings Bank,38.1983238,-84.8769258,0.0,4,Kentucky,Frankfort
2081,344778000.0,Commercial Bank,31.9921737,-102.0989637,0.0,10,Texas,Midland
2082,344697000.0,Great Oaks Bank,32.0794881,-81.2827972,7.669602580382307,1,Georgia,Pooler
2085,344552000.0,Premier Bank of the South,34.2030704,-86.8293866,47.86788911972128,0,Alabama,Cullman
2086,344378000.0,Pacific Alliance Bank,34.0801403,-118.0861637,3.9363374224540206,3,California,Rosemead
2088,344013000.0,Foresight Bank,44.0446883,-92.4894897,0.0,4,Minnesota,Rochester
2090,343640000.0,Coffee County Bank,35.4604532,-86.0613132,36.41259402081116,0,Tennessee,Manchester
2091,343424000.0,Arundel Federal Savings Bank,39.2371271,-76.6057314,5.473302369230112,3,Maryland,Baltimore
2092,343071000.0,Bank of Mauston,44.0257146,-90.0734194,28.7321897256426,0,Wisconsin,Necedah
2093,342909000.0,Partners Bank,43.0721024,-70.7691272,0.8323585787893972,2,New Hampshire,Portsmouth
2094,342855000.0,Grinnell State Bank,41.6625292,-93.6969794,7.524793337099988,17,Iowa,Johnston
2096,342769000.0,Commercial Bank & Trust Company,14.5966464,120.977339,0.0,11,,Manila
2099,342608000.0,Dakota Western Bank,46.0008584,-102.6349298,0.0,1,North Dakota,Hettinger
2102,341120000.0,First United National Bank,41.39672,-79.8278735,34.3811313794973,0,Pennsylvania,Franklin
2103,341074000.0,Texas State Bank,31.9071973,-94.3969846,37.55308182941313,0,Texas,Timpson
2105,340672000.0,Sugar River Bank,42.8678611,-89.5336254,0.20484933144049458,2,Wisconsin,Belleville
2106,340631000.0,First State Bank Southwest,43.6317,-95.5920438,27.43056452560364,0,Minnesota,Worthington
2108,340517000.0,Pine Country Bank,45.7557836,-94.2126458,15.582126444788326,0,Minnesota,Rice
2111,339713000.0,Anchor D Bank,36.6998112,-101.4829142,69.48647031894515,0,Oklahoma,Guymon
2112,339590000.0,Farmers State Bank,35.0916219,-92.4415866,0.0,23,Arkansas,Conway
2114,339354000.0,Willamette Valley Bank,43.6218945,-116.348348,4.6581016250642255,5,Idaho,Meridian
2116,338871000.0,First Community Bank,-1.2856167,36.8223468,0.0,11,Nairobi County,Nairobi
2117,338620000.0,FORTE BANK,43.2569909,76.9469487,1.4619644795960878,4,,Almaty
2118,338564000.0,Earlham Savings Bank,41.5929,-93.6317468,1.274341670186923,21,Iowa,Des Moines
2119,338372000.0,BankCherokee,44.9270882,-93.1287094,1.460165686386856,4,Minnesota,Saint Paul
2120,337627000.0,Branson Bank,36.6637715,-93.2449295,39.81578638555286,0,Missouri,Branson
2121,337135000.0,F&M Bank,37.8258332,-122.2090531,0.0,8,California,Oakland
2122,337087000.0,Pinnacle Bank,36.0776221,-86.9497436,0.0,6,Tennessee,Nashville
2123,335872000.0,The Bank of Landisburg,40.3368411,-77.5111738,31.57734953045318,0,Pennsylvania,Blain
2124,335462000.0,River City Bank,38.2513217,-85.7612052,0.0,3,Kentucky,Louisville
2125,335375000.0,The Harbor Bank of Maryland,39.2890787,-76.629375,0.6627364827866766,4,Maryland,Baltimore
2133,332366000.0,Local Bank,10.3488798,76.3255956,0.0,1,Kerala,
2134,332297000.0,Georgia Community Bank,31.3748884,-84.9393873,0.47827960726450147,1,Georgia,Blakely
2135,332006000.0,Byron Bank,42.1025255,-89.0777973,15.381832596455745,0,Illinois,Davis Junction
2136,330892000.0,ProGrowth Bank,44.275824,-94.1874927,19.00696921154593,0,Minnesota,Nicollet
2139,330189000.0,Bank of St. Francisville,30.7801022,-91.3751953,41.051688041392346,0,Louisiana,St. Francisville
2140,330064000.0,Generations Bank,36.1181024,-94.158659,0.0,9,Arkansas,Fayetteville
2141,329572000.0,Exchange Bank,41.2611721,-96.0401116,0.0,7,Nebraska,Omaha
2142,329423000.0,First Peoples Bank,32.7575251,-84.8753822,55.70595574653175,0,Georgia,Hamilton
2147,327379000.0,Community State Bank,41.6272898,-93.5998944,0.0,21,Iowa,Des Moines
2149,326903000.0,Sunmark Community Bank,33.438691,-83.2642764,24.536267332448485,0,Georgia,
2153,325655000.0,Century Bank and Trust,26.3174405,-80.1294107,0.0,1,Florida,Deerfield Beach
2154,325404000.0,McCurtain County National Bank,34.0269409,-94.7392574,55.686748842720085,0,Oklahoma,Broken Bow
2155,325239000.0,Volunteer Federal Savings Bank,35.5898399,-84.4753321,19.534052838706483,0,Tennessee,Sweetwater
2157,324819000.0,Bank of Hays,38.884865,-99.3369942,74.9686855987082,0,Kansas,Hays
2158,324418000.0,State Bank & Trust,33.9323833,-87.8315085,0.0,1,Alabama,Winfield
2159,324354000.0,Bank of O'Fallon,38.5846875,-89.9115519,16.411969798373416,0,Illinois,O'Fallon
2161,324070000.0,First Citizens Bank,45.5249242,-122.8390145,0.0,1,Oregon,Beaverton
2163,323477000.0,The Bank of Herrin,37.7303611,-88.9634753,2.793797669527116,3,Illinois,Marion
2164,323332000.0,United Community Bank,3.1892015,101.7311394,0.0,5,Kuala Lumpur,Kuala Lumpur
2166,322747000.0,Kirkwood Bank & Trust Co.,46.881437,-102.7871281,31.35104553728672,0,North Dakota,Dickinson
2167,322417000.0,Southern Independent Bank,31.3191809,-86.4575418,60.24294212836281,0,Alabama,Andalusia
2168,322412000.0,Commercial Banking Company,30.9914688,-83.3734657,14.60196104699297,0,Georgia,Hahira
2170,322289000.0,Shelby County State Bank,39.4061258,-88.7924794,33.93967500324483,0,Illinois,Shelbyville
2171,322205000.0,Iowa State Bank,41.5899482,-93.6086451,0.0,20,Iowa,Des Moines
2172,321831000.0,Texas Champion Bank,29.5796275,-98.5156113,1.9842706261264196,4,Texas,San Antonio
2174,321299000.0,Devon Bank,51.2304094,-0.5780963,35.51756377392823,0,England,Guildford
2177,321058000.0,AmeriFirst Bank,32.4832784,-86.4206125,88.0384308856293,0,Alabama,Prattville
2178,320855000.0,American Bank of Oklahoma,36.3650775,-95.8261969,9.787149124180237,1,Oklahoma,Collinsville
2180,320443000.0,Ireland Bank,42.3248499,-111.297277,53.60408804900524,0,Idaho,Montpelier
2181,320311000.0,Haddon Savings Bank,39.9140461,-75.0087309,10.57728782004951,0,New Jersey,Cherry Hill Township
2183,319606000.0,United Savings Bank,39.9256156,-75.1686798,1.7320341516500717,6,Pennsylvania,Philadelphia
2184,318101000.0,FlatIrons Bank,40.16589,-105.1020062,0.3909044173531901,3,Colorado,Longmont
2188,317262000.0,The Bank of Glen Burnie,39.1255267,-76.6433758,12.82657704092413,0,Maryland,Severn
2189,316946000.0,FirstState Bank,44.5006875,-89.5095949,0.2853939293166542,3,Wisconsin,Stevens Point
2190,316905000.0,Cattaraugus County Bank,42.5005876,-78.6904004,23.96159572482084,0,New York,Village of Springville
2192,316360000.0,First Nebraska Bank,42.278205,-96.726957,24.35160577825983,0,Nebraska,Emerson
2196,315165000.0,Lamar National Bank,33.3232709,-96.7754431,19.239310403195876,0,Texas,Celina
2198,314985000.0,Citizens State Bank,41.1394038,-96.0511266,0.0,20,Nebraska,
2199,314925000.0,Great Southern Bank,-37.8168153,144.9584973,0.0,1,Victoria,Melbourne
2200,314731000.0,Community Bank Delaware,42.3128283,-75.3944268,39.52650910686726,0,New York,Village of Sidney
2201,314693000.0,Farmers State Bank,35.0916219,-92.4415866,0.0,23,Arkansas,Conway
2202,314352000.0,Crossroads Bank,28.8341289,-96.958417,0.0,2,Texas,Victoria
2204,313640000.0,Sterling Bank,37.7631135,-122.4847657,0.0,12,California,San Francisco
2205,313262000.0,First FarmBank,40.3883265,-104.7852377,2.5852102625748192,3,Colorado,Greeley
2207,313221000.0,San Luis Valley Federal Bank,37.4690351,-105.8690759,0.09193365475772831,3,Colorado,Alamosa
2208,312702000.0,Alliance Bank,50.4410463,30.6199308,0.0,5,,Kyiv
2210,312563000.0,Banner Capital Bank,42.2700633,-104.7419756,99.65024510926723,0,Wyoming,Guernsey
2211,312422000.0,Sandhills State Bank,40.8416878,-101.7247979,70.09651337312134,0,Nebraska,Grant
2213,312134000.0,First State Bank of Texas,31.472426,-100.397356,4.854808539739808,1,Texas,San Angelo
2215,312022000.0,Kentland Bank,40.4169753,-86.838069,7.260758880309371,13,Indiana,Lafayette
2216,312004000.0,Security State Bank,30.0434179,-99.145428,0.0,11,Texas,Kerrville
2218,311715000.0,Eureka Savings Bank,41.3300884,-89.0950111,0.33671409475792186,1,Illinois,LaSalle
2219,311352000.0,Community Resource Bank,44.4880738,-92.9073349,0.7570870219430184,1,Minnesota,Cannon Falls
2221,311096000.0,Pony Express Bank,39.2474009,-94.4444109,2.136410723890338,3,Missouri,Liberty
2222,310856000.0,Hardin County Savings Bank,37.8608531,-85.9459286,2.756083269420737,3,Kentucky,Radcliff
2223,310818000.0,The Grant County Bank,39.4104598,-79.0014944,27.82466877753733,0,West Virginia,
2224,310601000.0,Grundy Bank,41.3074843,-88.1456884,28.90929034712356,0,Illinois,Wilmington
2225,310230000.0,Valley Bank of Commerce,33.3947728,-104.5256461,4.696344001885009,1,New Mexico,Roswell
2226,310047000.0,State Bank,28.6248302,77.2029725,0.0,4,Delhi,New Delhi
2228,309899000.0,Centera Bank,37.7740041,-100.032527,0.12214839128088223,1,Kansas,Dodge City
2229,309782000.0,5Star Bank,39.6202432,-104.8985012,0.7378675586778563,6,Colorado,Greenwood Village
2232,309311000.0,Community First National Bank,39.1810878,-96.5566664,0.21514922805684666,3,Kansas,Manhattan
2233,309274000.0,The Hocking Valley Bank,39.3779021,-82.1354038,45.723450940387664,0,Ohio,The Plains
2234,309222000.0,State Street Bank and Trust Company,43.3179662,-73.8414057,0.0,3,New York,Town of Lake Luzerne
2235,308749000.0,Frazer Bank,13.006883,77.6124859,14.385293222465933,0,Karnataka,Bengaluru
2237,308232000.0,HomeBank Texas,32.8968605,-96.4602686,14.942500694499902,0,Texas,Rockwall
2238,308059000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit
2239,307820000.0,Fulton Savings Bank,43.2334372,-76.1362072,17.985131411240292,0,New York,Brewerton
2242,307037000.0,The First National Bank of Oneida,36.3437295,-84.1659918,0.3468897148141778,1,Tennessee,La Follette
2243,306836000.0,Western Bank,53.3811692,-1.4882732,0.0,2,England,Sheffield
2244,306499000.0,Farmers Trust and Savings Bank,41.6613413,-92.0105587,0.0,4,Iowa,Williamsburg
2245,306242000.0,BankGloucester,42.6132777,-70.6623066,22.269655805635068,0,Massachusetts,Gloucester
2246,306047000.0,GreenWay Bank,53.0547624,-2.1296872,4.484979932035219,2,England,Stoke-on-Trent
2248,305613000.0,F&M Bank,37.8258332,-122.2090531,0.0,8,California,Oakland
2249,305552000.0,Farmers & Merchants Bank,30.8839432,-83.285577,0.0,7,Georgia,Valdosta
2252,305016000.0,Hoosier Heartland State Bank,40.0157921,-86.9044015,44.96368362688704,0,Indiana,Crawfordsville
2253,305010000.0,United Southern Bank,28.547365,-81.728311,0.0,1,Florida,Clermont
2255,304769000.0,Milestone Bank,53.5435736,-2.1288458,12.741794803116079,0,England,Chadderton
2256,304714000.0,First National Bank,40.5530732,-105.1183686,0.0,19,Colorado,Fort Collins
2257,304596000.0,MCNB Bank and Trust Co.,37.4327065,-81.582923,41.95297040886485,0,West Virginia,Welch
2258,304588000.0,Fox Valley Savings Bank,43.9968138,-88.5777274,2.4349320476480476,2,Wisconsin,Oshkosh
2259,304555000.0,ESB Financial,39.1820307,-96.5544867,0.21514922805684666,3,Kansas,Manhattan
2261,303905000.0,Bank of Commerce,49.2684086,-123.1548949,0.0,9,British Columbia,Vancouver
2262,303710000.0,Premier Bank,37.545925,-77.4406144,0.0,11,Virginia,Richmond
2265,303197000.0,Citizens Community Bank,41.8510298,-87.8519568,0.0,7,Illinois,Broadview
2266,303150000.0,Stock Growers Bank,46.502821,-99.7726517,66.92851796803983,0,North Dakota,Napoleon
2267,302975000.0,Bank of Kilmichael,33.4917512,-89.7365852,0.30267138977690716,1,Mississippi,Winona
2268,302907000.0,The Pecos County State Bank,31.1750199,-105.356813,125.33841309546547,0,Texas,Sierra Blanca
2269,302738000.0,Citizens Savings Bank,40.7161162,-73.996551,0.0,36,New York,New York
2270,302633000.0,Cowboy Bank,44.7993713,-106.952282,0.0,1,Wyoming,Sheridan
2273,301450000.0,Frontier Bank,30.3314721,-97.7403486,0.0,7,Texas,Austin
2274,301322000.0,First National Community Bank,41.4084998,-75.6641977,0.0,1,Pennsylvania,Scranton
2278,299630000.0,Douglas National Bank,48.4231534,-123.366028,74.77024839679959,0,British Columbia,Victoria
2279,299549000.0,City Bank & Trust Co.,40.8150404,-96.707279,0.0,8,Nebraska,Lincoln
2280,299466000.0,First Southern Bank,37.7268759,-89.213185,0.0,3,Illinois,Carbondale
2283,298887000.0,Bank of Montana,46.5908657,-112.0138366,0.0,3,Montana,Helena
2284,298759000.0,Little Horn State Bank,45.7376218,-107.6054209,78.6716020954251,0,Montana,Hardin
2285,298702000.0,Ozark Bank,37.0203619,-93.2042697,15.940608358899212,0,Missouri,Ozark
2286,298674000.0,PCSB Bank,41.0495703,-94.366852,0.0,2,Iowa,Creston
2290,297760000.0,Merchants & Planters' Bank,33.63773,-96.60976,0.0,3,Texas,Sherman
2291,297631000.0,Piscataqua Savings Bank,43.0763736,-70.7571465,0.3227893334837835,2,New Hampshire,Portsmouth
2292,297500000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit
2293,297458000.0,Rabun County Bank,34.87831,-83.3951353,79.43382033899377,0,Georgia,Clayton
2294,297233000.0,Franklin Bank,-38.7554728,146.4031645,160.9641609227573,0,Victoria,
2295,297117000.0,Citizens Bank of the South,32.9817971,-82.8116005,0.0,1,Georgia,Sandersville
2296,297067000.0,Union Bank,7.4073307,3.9100162,0.0,3,Oyo State,Ibadan
2297,296971000.0,Founders Bank,38.9581564,-77.0841317,7.332789645984681,14,District of Columbia,Washington
2298,296804000.0,Spring Bank,53.5341854,-2.6649937,0.0,1,England,Wigan
2299,296528000.0,Waypoint Bank,40.5475078,-105.0766985,1.2101375000060337,19,Colorado,Fort Collins
2300,296131000.0,Today's Bank,36.0665449,-94.15746,0.5632725851559485,9,Arkansas,Fayetteville
2301,296101000.0,Maverick Bank,30.5884445,-103.8944363,33.916044453245654,0,Texas,Fort Davis
2303,295796000.0,First State Bank of Burnet,30.7577904,-98.2268629,21.805381419838533,0,Texas,Burnet
2304,295309000.0,Foresight Bank,44.0446883,-92.4894897,0.0,4,Minnesota,Rochester
2305,295000000.0,Upper Peninsula State Bank,45.8090636,-88.0399251,0.43039239286979436,1,Michigan,Iron Mountain
2306,294915000.0,Copiah Bank,32.2206207,-90.1576726,73.68838558220155,0,Mississippi,Richland
2307,294792000.0,First State Bank of DeKalb County,34.4655008,-85.7002383,46.553875285997236,0,Alabama,Fort Payne
2308,294728000.0,Citizens Bank & Trust Company,38.368023,-85.1803693,0.0,5,Kentucky,Eminence
2310,293968000.0,Premier Bank,37.545925,-77.4406144,0.0,11,Virginia,Richmond
2311,293372000.0,First National Bank of Decatur County,32.7540432,-97.1697395,6.043003379235045,2,Texas,Fort Worth
2312,293015000.0,Glenwood State Bank,45.8670621,-95.3772509,0.5739314266417984,2,Minnesota,Alexandria
2313,292695000.0,City Bank & Trust Co.,40.8150404,-96.707279,0.0,8,Nebraska,Lincoln
2314,292575000.0,American Continental Bank,34.1239892,-118.0581807,5.514666826305341,3,California,Arcadia
2316,291785000.0,Charles River Bank,42.1077731,-71.5544499,4.459834899159729,1,Massachusetts,Mendon
2317,291736000.0,Owen County State Bank,38.8621529,-86.5025329,1.481026102095278,1,Indiana,Bedford
2319,291352000.0,First Credit Bank,34.1451139,-118.396221,7.854239475016735,2,California,Los Angeles
2320,291108000.0,Shell Lake State Bank,45.846272,-91.5407855,19.27664218927834,0,Wisconsin,Town of Stone Lake
2321,290922000.0,The State Bank of Faribault,44.2956133,-93.2687454,0.5704472652050424,2,Minnesota,Faribault
2322,290765000.0,Pacific West Bank,45.3457975,-122.6533762,19.148885377839473,0,Oregon,West Linn
2324,289527000.0,Citizens Bank,40.619286,-74.0325034,0.0,29,New York,New York
2325,289189000.0,22nd State Bank,30.6973774,-88.1421043,1.5815955418196626,2,Alabama,Mobile
2327,289040000.0,Infinity Bank,28.1790247,81.680534,362.2100254407912,0,Lumbini Province,
2328,289018000.0,Central Bank of Kansas City,39.1061943,-94.554279,2.4854583236148464,10,Missouri,Kansas City
2330,288586000.0,Hometown National Bank,41.3297691,-89.0990212,0.33671409475792186,1,Illinois,LaSalle
2332,288412000.0,First State Bank,42.3312696,-83.0482988,0.0,35,Michigan,Detroit
2333,288335000.0,Bank of Yazoo City,32.8473191,-90.4132173,73.68838558220155,0,Mississippi,Yazoo City
2334,288139000.0,Waumandee State Bank,44.5684234,-91.6621102,29.57708955806304,0,Wisconsin,Mondovi
2335,287960000.0,Wyoming Bank & Trust,41.1731607,-104.8279237,2.4298975774616847,4,Wyoming,Cheyenne
2337,287668000.0,American Bank,38.9028025,-77.0311017,0.0,15,District of Columbia,Washington
2339,287278000.0,Wolf River Community Bank,44.2904221,-88.5154844,6.606053633602604,1,Wisconsin,Greenville
2340,287132000.0,Sentry Bank,45.5602481,-94.1551884,0.7240282388814748,2,Minnesota,Saint Cloud
2341,287085000.0,Woodlands National Bank,46.3811711,-92.8249895,47.602963955137625,0,Minnesota,Sturgeon Lake
2342,286668000.0,First National Bank of Brookfield,41.8278424,-87.850628,2.5806701002558583,6,Illinois,Brookfield
2343,286661000.0,First Bank Elk River,45.204399,-93.5509136,9.82894252924778,1,Minnesota,Rogers
2344,286538000.0,Southern Bank,36.8877484,-76.2955511,0.0,1,Virginia,Norfolk
2345,286521000.0,The Peoples Bank,34.5086246,-82.6516822,0.0,12,South Carolina,Anderson
2346,286505000.0,Community Bank,43.4769365,-75.3198885,0.0,10,New York,Village of Boonville
2350,285760000.0,FMS Bank,17.3855301,78.4801885,6.120422225751521,1,Telangana,Hyderabad
2351,285659000.0,Kearney Trust Company,39.368654,-94.3665867,13.151999163048705,0,Missouri,Kearney
2352,285502000.0,Alamosa State Bank,37.4684466,-105.8656908,0.22555299216686744,3,Colorado,Alamosa
2353,285379000.0,Murphy Bank,36.8117045,-119.8080362,0.01626013639018522,4,California,Fresno
2354,285285000.0,State Bank of Graymont,40.7432585,-88.7235903,26.47479362237989,0,Illinois,Chenoa
2355,285057000.0,Farmers & Merchants Bank,30.8839432,-83.285577,0.0,7,Georgia,Valdosta
2357,284962000.0,Traditions First Bank,36.0835481,-87.3830207,1.3866852452915968,1,Tennessee,Dickson
2359,284270000.0,Union Bank & Trust Company,42.8694466,-89.5323454,0.0,2,Wisconsin,Belleville
2360,284233000.0,Bank of Cleveland,35.2044741,-84.8487961,33.72898553280688,0,Tennessee,Cleveland
